order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI01609,23/01/2018,8:40:33,Breakfast,NS,"[('Coffee', 6), ('Eggs', 6), ('Cereal', 9), ('Pancake', 4)]",463,-37.7874325,144.9803767,0,8.288,12.8060258
ORDX08249,18/08/2018,15:36:20,Lunch,,"[('Steak', 2), ('Chicken', 4)]",218,-37.8098465,145.0028962,0,,12.160929
ORDC02923,12/01/2018,8:20:16,Breakfast,NS,"[('Eggs', 6), ('Cereal', 7)]",279,-37.8197302,144.9682523,1,8.635,6.9170779
ORDX08153,17/03/2018,10:21:58,Breakfast,BK,"[('Coffee', 3), ('Eggs', 7), ('Cereal', 9), ('Pancake', 4)]",462.5,-37.8190395,144.9583147,0,8.297,16.0297289
ORDK03936,2/04/2018,11:02:32,Breakfast,BK,"[('Eggs', 2), ('Pancake', 10), ('Coffee', 1), ('Cereal', 6)]",420,-37.815255,144.952372,0,8.611,14.0005813
ORDC08901,27/05/2018,12:43:56,Lunch,NS,"[('Salad', 7), ('Burger', 1), ('Fries', 1), ('Chicken', 7)]",387.4,-37.8284503,144.9847348,0,10.017,17.1692717
ORDB00287,30/04/2018,11:53:14,Breakfast,TP,"[('Cereal', 8), ('Coffee', 3)]",394,-37.799956,144.9549571,0,9.83,12.9364582
ORDC00743,11/10/2018,17:17:44,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 2), ('Shrimp', 10)]",651,-37.8116461,144.9317775,0,9.826,16.0326963
ORDY00362,19/09/2018,16:37:10,Dinner,TP,"[('Shrimp', 7), ('Pasta', 7)]",570.5,-37.8178755,144.9563202,0,8.242,12.5238973
ORDY08825,20/05/2018,12:33:48,Lunch,TP,"[('Burger', 8), ('Fries', 7), ('Steak', 3)]",467,-37.8096732,144.9925222,0,10.395,14.70476
ORDI01433,1/07/2018,13:54:55,Lunch,NS,"[('Salad', 3), ('Steak', 3), ('Burger', 7)]",870.5,-37.8105239,144.9609857,0,7.694,15.4262751
ORDB02953,15/05/2018,12:23:39,Lunch,TP,"[('Chicken', 2), ('Salad', 9)]",218.8,-37.8187613,144.9625288,0,7.764,10.9879558
ORDA05685,22/03/2018,10:32:06,Breakfast,,"[('Pancake', 4), ('Coffee', 4), ('Cereal', 1), ('Eggs', 2)]",192,-37.8187933,144.9626141,0,,12.8979908
ORDJ08201,26/02/2018,9:51:32,Breakfast,TP,"[('Coffee', 1), ('Eggs', 1), ('Pancake', 7), ('Cereal', 5)]",304.25,-37.8233525,144.9671934,0,7.798,10.9434301
ORDI10072,16/12/2018,19:29:34,Dinner,NS,"[('Salmon', 2), ('Shrimp', 4)]",298,-37.8134837,144.9656425,0,7.841,15.5667451
ORDZ09506,19/12/2018,19:39:43,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 5), ('Salmon', 8), ('Pasta', 1)]",962.5,-37.8142938,144.9389889,0,9.713,16.2734285
ORDA03779,1/03/2018,9:51:32,Breakfast,BK,"[('Salmon', 4), ('Pancake', 7)]",253.75,-37.7989598,144.9842738,0,6.552,11.2320987
ORDA08985,17/06/2018,13:24:30,Lunch,BK,"[('Salad', 4), ('Fries', 9), ('Steak', 4), ('Chicken', 1), ('Burger', 5)]",543.8,-37.8136798,144.9447556,0,9.21,17.83243
ORDB05112,12/04/2018,11:12:40,Dinner,TP,"[('Coffee', 5), ('Pancake', 5), ('Eggs', 3)]",224.75,-37.813903,144.9617308,0,8.279,11.4641671
ORDK04070,28/01/2018,8:50:42,Breakfast,BK,"[('Pancake', 3), ('Cereal', 4)]",156.75,-37.7995186,144.9495348,0,8.999,16.1478046
ORDY10191,6/07/2018,14:05:04,Lunch,TP,"[('Salmon', 6), ('Burger', 5)]",347,-37.8141162,144.939014,0,10.671,13.6200016
ORDK00642,3/03/2018,10:01:41,Breakfast,BK,"[('Pancake', 4), ('Cereal', 7), ('Eggs', 7), ('Coffee', 6)]",443,-37.8206673,144.956766,0,8.441,16.0343091
ORDK00335,19/06/2018,13:34:38,Lunch,,"[('Burger', 6), ('Fries', 9), ('Steak', 2), ('Chicken', 2), ('Salad', 8)]",585.6,-37.8034476,144.9700436,0,7.326,13.3276651
ORDY03906,24/08/2018,15:46:28,Lunch,TP,"[('Fries', 9), ('Salad', 2)]",142.4,-37.8210479,144.9655492,1,7.373,10.6922966
ORDC08059,11/01/2018,8:20:16,Breakfast,NS,"[('Coffee', 8), ('Pancake', 5), ('Eggs', 9), ('Cereal', 5)]",484.25,-37.8077516,144.971208,1,7.013,5.7949862
ORDB02417,3/11/2018,18:08:27,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 6), ('Salmon', 9)]",938,-37.8031667,145.0044974,0,12.079,17.7919959
ORDI06806,13/03/2018,10:21:58,Breakfast,NS,"[('Pancake', 3), ('Eggs', 1), ('Cereal', 10), ('Coffee', 2)]",319.75,-37.8144011,144.9493105,0,9.936,15.107189
ORDJ09346,17/12/2018,19:39:43,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 1)]",145,-37.8064033,144.9554734,0,9.296,13.279582
ORDZ10370,17/09/2018,16:37:10,Dinner,,"[('Shrimp', 2), ('Salmon', 6)]",354,-37.8240196,144.942638,0,,16.7314541
ORDZ07310,22/09/2018,16:47:19,Dinner,,"[('Fish&Chips', 1), ('Salmon', 1), ('Shrimp', 6), ('Pasta', 3)]",482.5,-37.824643,144.9720642,0,9.22,17.0530158
ORDJ09125,7/11/2018,18:18:35,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 6)]",270,-37.816078,144.9641487,0,7.784,11.848893
ORDK08392,26/09/2018,16:47:19,Dinner,BK,"[('Fish&Chips', 9), ('Shrimp', 7), ('Pasta', 7), ('Salmon', 8)]",1213.5,-37.8016016,144.9428166,1,9.423,16.6519003
ORDI04494,1/12/2018,18:59:09,Dinner,NS,"[('Shrimp', 3), ('Salmon', 8)]",490,-37.8150933,144.9655922,0,8.118,15.7464542
ORDY07770,23/08/2018,15:46:28,Lunch,TP,"[('Steak', 9), ('Salad', 6), ('Chicken', 8)]",764.2,37.8016955,144.9635752,0,9.57,13.0891688
ORDX09998,11/02/2018,9:21:07,Breakfast,BK,"[('Coffee', 7), ('Cereal', 7), ('Pancake', 8), ('Eggs', 6)]",525.5,-37.8139812,144.971284,0,7.082,14.5038547
ORDX05464,4/06/2018,13:04:13,Lunch,BK,"[('Burger', 10), ('Chicken', 3), ('Salad', 7), ('Steak', 5), ('Fries', 7)]",835.4,-37.8103387,144.9570621,0,8.097,14.3100641
ORDA09873,31/12/2018,20:00:00,Dinner,bk,"[('Pasta', 6), ('Salmon', 10)]",575,-37.8058626,144.9593204,0,7.785,15.0478243
ORDY01195,9/07/2018,14:15:12,Lunch,TP,"[('Salad', 3), ('Fries', 9), ('Burger', 1), ('Steak', 2), ('Chicken', 2)]",344.6,-37.8181049,144.9495904,0,10.978,12.504794
ORDA01596,20/02/2018,9:41:24,Breakfast,BK,"[('Cereal', 10), ('Coffee', 6)]",255,-37.8142839,145.0023517,1,4.243,8.869784
ORDB08842,6/10/2018,17:07:36,Dinner,,"[('Fish&Chips', 7), ('Salmon', 2)]",327,-37.8243775,144.9824891,0,,14.4562779
ORDY04022,11/01/2018,8:20:16,Breakfast,TP,"[('Coffee', 1), ('Cereal', 8)]",175.5,-37.8072193,144.9564573,1,9.265,5.7910503
ORDX00651,18/01/2018,8:30:25,Breakfast,BK,"[('Pancake', 7), ('Cereal', 9), ('Eggs', 5)]",468.75,-37.8229277,144.9371661,1,10.431,7.8886192
ORDB05494,5/10/2018,17:07:36,Dinner,TP,"[('Shrimp', 6), ('Pasta', 10), ('Salmon', 7), ('Fish&Chips', 7)]",1131,-37.803778,144.993515,1,11.048,15.0926758
ORDA02852,11/03/2018,10:11:49,Breakfast,BK,"[('Eggs', 8), ('Pancake', 6), ('Cereal', 1)]",342.5,-37.8045307,144.963331,0,7.569,15.0031825
ORDA00683,2/07/2018,14:05:04,Lunch,BK,"[('Chicken', 10), ('Steak', 3), ('Salad', 4), ('Fries', 5)]",583.8,-37.8183457,144.9760739,1,7.002,12.8871484
ORDI05889,6/09/2018,16:06:45,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 6), ('Pasta', 4)]",496,-37.8086826,144.9784657,0,7.566,13.519981
ORDK04990,18/06/2018,13:34:38,Lunch,BK,"[('Fries', 2), ('Steak', 5)]",249,37.8228222,145.0045573,0,4.855,10.9783649
ORDY10678,8/08/2018,15:16:03,Lunch,TP,"[('Burger', 10), ('Steak', 10), ('Salad', 2), ('Chicken', 6), ('Fries', 3)]",1022.4,-37.813012,144.9859131,0,9.561,12.9351598
ORDK09304,12/01/2018,8:20:16,Breakfast,BK,"[('Pancake', 10), ('Cereal', 10), ('Coffee', 10), ('Eggs', 1)]",549.5,-37.8073317,144.9574524,1,8.176,6.7768996
ORDK00319,20/06/2018,13:34:38,Lunch,BK,"[('Steak', 9), ('Chicken', 2), ('Salad', 4), ('Burger', 2), ('Fries', 10)]",719.8,-37.8164447,144.9458051,0,9.257,14.8725401
ORDY01636,14/03/2018,10:21:58,Breakfast,,"[('Coffee', 6), ('Cereal', 1)]",66,-37.823017,145.014163,0,,14.7004924
ORDJ10610,24/08/2018,15:46:28,Breakfast,TP,"[('Steak', 7), ('Chicken', 9), ('Fries', 5), ('Salad', 7), ('Burger', 9)]",1062.4,-37.8078228,144.9403541,0,10.219,13.5240863
ORDY00719,23/08/2018,15:46:28,Lunch,TP,"[('Chicken', 2), ('Burger', 8), ('Salad', 7)]",432.4,-37.8232709,144.9885267,0,9.3,12.556356
ORDJ02443,3/08/2018,15:05:54,Lunch,TP,"[('Burger', 9), ('Fries', 4), ('Chicken', 7), ('Salad', 10)]",723,-37.8143541,144.9880983,0,9.727,13.1713234
ORDI03425,14/08/2018,15:26:11,Lunch,NS,"[('Fries', 8), ('Burger', 4), ('Steak', 1)]",265,-37.8083366,144.9751971,0,7.28,12.732443
ORDZ08993,12/08/2018,15:26:11,Lunch,NS,"[('Steak', 7), ('Chicken', 10), ('Burger', 2), ('Salad', 4)]",765.8,-37.8133508,144.9651096,0,7.857,15.2058579
ORDA01451,24/06/2018,13:44:47,Lunch,BK,"[('Salad', 5), ('Chicken', 1)]",118,-37.8256672,144.9828436,0,7.026,15.6395316
ORDB04884,16/07/2018,14:25:21,Lunch,TP,"[('Steak', 3), ('Fries', 9)]",243,37.8049481,144.9562368,0,9.374,13.0242692
ORDZ04692,14/03/2018,10:21:58,Breakfast,NS,"[('Cereal', 4), ('Pancake', 7), ('Coffee', 6)]",298.75,-37.8121427,144.9792291,0,7.996,13.2079801
ORDA06287,11/11/2018,18:18:35,Dinner,BK,"[('Pasta', 2), ('Salmon', 10)]",465,-37.8044544,144.9596573,0,7.793,17.1889848
ORDJ01217,27/06/2018,13:44:47,Lunch,TP,"[('Steak', 2), ('Salad', 2), ('Chicken', 1)]",156.4,-37.8071165,144.9876635,0,10.229,13.7464845
ORDC06528,25/06/2018,13:44:47,Lunch,NS,"[('Chicken', 7), ('Steak', 9), ('Fries', 2), ('Burger', 5)]",808,-37.8248028,144.9828208,0,7.481,14.9552627
ORDJ02237,10/02/2018,9:21:07,Breakfast,ns,"[('Eggs', 9), ('Coffee', 2)]",213,-37.8069045,144.9657067,0,9.077,12.8865332
ORDJ02070,19/12/2018,19:39:43,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 4)]",250,-37.8142938,144.9389889,0,10.227,14.1173952
ORDA06213,7/07/2018,14:05:04,Lunch,BK,"[('Chicken', 10), ('Salad', 4), ('Steak', 3), ('Fries', 7), ('Burger', 5)]",762.8,-37.8188564,144.9623989,0,7.896,16.4990647
ORDY08244,3/05/2018,12:03:22,Lunch,TP,"[('Fries', 2), ('Salad', 7), ('Chicken', 2)]",208.4,-37.8006866,144.9787421,0,10.204,13.8105565
ORDK00414,27/06/2018,13:44:47,Lunch,BK,"[('Salad', 8), ('Fries', 9), ('Chicken', 3)]",341.6,-37.8189293,144.9735523,0,10.439,13.2358269
ORDA00172,4/04/2018,11:02:32,Breakfast,BK,"[('Eggs', 6), ('Coffee', 2), ('Cereal', 3)]",210,-37.8094801,144.9479139,0,8.986,13.9127638
ORDZ01333,11/11/2018,18:28:43,Dinner,NS,"[('Salmon', 5), ('Shrimp', 2)]",313,-37.8029465,144.9616284,0,7.185,14.4101305
ORDZ03742,1/06/2018,12:54:05,Lunch,NS,"[('Burger', 6), ('Chicken', 3), ('Fries', 2)]",306,-37.8059231,144.9862065,0,7.951,13.1665944
ORDK07350,1/06/2018,12:54:05,Lunch,BK,"[('Chicken', 10), ('Steak', 1), ('Salad', 4), ('Fries', 8)]",529.8,-37.8210947,144.9268047,0,11.37,16.9883325
ORDJ03431,30/07/2018,14:55:46,Lunch,TP,"[('Steak', 2), ('Chicken', 5), ('Burger', 10)]",560,144.9737165,-37.8121635,0,8.794,11.6536161
ORDY08621,30/07/2018,14:55:46,Lunch,TP,"[('Chicken', 1), ('Salad', 6), ('Steak', 9), ('Pancake', 4)]",588.2,-37.8239657,144.9595061,0,8.023,11.2672366
ORDY08328,29/12/2018,20:00:00,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 4), ('Salmon', 6), ('Pasta', 3)]",896,-37.8163425,144.9373093,0,10.435,16.0477839
ORDA06653,6/06/2018,13:04:13,Lunch,BK,"[('Burger', 10), ('Chicken', 4), ('Salad', 3), ('Fries', 2), ('Steak', 9)]",918.6,-37.7998872,144.9878732,0,6.32,12.3764621
ORDJ09191,19/05/2018,12:33:48,Lunch,TP,"[('Burger', 1), ('Chicken', 9)]",319,-37.8102648,144.9596599,0,8.68,13.8771254
ORDB02472,5/04/2018,11:02:32,Breakfast,TP,"[('Cereal', 8), ('Coffee', 5), ('Pancake', 5)]",326.75,-37.8177465,144.9518265,0,8.739,11.5449231
ORDX02205,11/04/2018,11:12:40,Breakfast,BK,"[('Coffee', 2), ('Pancake', 8), ('Cereal', 5)]",314,-37.8135461,144.9488599,0,10.24,15.6893427
ORDY05634,25/09/2018,16:47:19,Dinner,TP,"[('Salmon', 10), ('Pasta', 7)]",602.5,-37.801495,144.9675869,1,9.78,14.0764138
ORDC00967,6/07/2018,14:05:04,Lunch,NS,"[('Fries', 2), ('Steak', 7)]",339,-37.8105086,144.996009,0,9.531,15.6380509
ORDC06387,5/08/2018,15:05:54,Lunch,NS,"[('Burger', 4), ('Salad', 1), ('Chicken', 9), ('Steak', 6)]",699.2,-37.8130247,144.9521634,0,8.515,15.5588555
ORDA00755,27/02/2018,9:51:32,Breakfast,BK,"[('Coffee', 6), ('Cereal', 10), ('Eggs', 10), ('Pancake', 2)]",523.5,-37.8222097,144.9678411,0,7.992,
ORDJ09926,26/09/2018,16:47:19,Dinner,TP,"[('Salmon', 5), ('Shrimp', 2), ('Fish&Chips', 9), ('Pasta', 6)]",793,37.8202452,145.0149442,0,11.969,15.7377216
ORDK05984,10/01/2018,8:10:08,Breakfast,BK,"[('Coffee', 9), ('Pancake', 7)]",476.5,-37.8029823,144.9292533,1,10.588,8.3862759
ORDX00368,2018-17-08,15:36:20,Lunch,BK,"[('Chicken', 6), ('Burger', 9), ('Fries', 9)]",579,-37.8055328,144.9988036,0,4.717,10.1939544
ORDJ05059,30/03/2018,10:52:23,Breakfast,TP,"[('Eggs', 4), ('Pancake', 4)]",185,-37.8010546,144.956769,0,9.613,12.035775
ORDY04892,25/08/2018,15:46:28,Lunch,NS,"[('Fries', 2), ('Steak', 1), ('Salad', 1), ('Burger', 4), ('Chicken', 4)]",338.2,-37.8128227,145.0109342,0,12.177,16.352344
ORDY05693,2/04/2018,11:02:32,Breakfast,TP,"[('Pancake', 8), ('Eggs', 9), ('Coffee', 8), ('Cereal', 10)]",525.4,-37.8138488,144.9836191,0,9.321,11.5692011
ORDB08682,29/08/2018,15:56:37,Lunch,TP,"[('Fries', 6), ('Steak', 10), ('Salad', 6), ('Chicken', 3), ('Burger', 4)]",420,-37.8118796,144.9564656,0,8.632,11.8815647
ORDI10528,9/12/2018,19:19:26,Lunch,NS,"[('Pasta', 7), ('Salmon', 5), ('Shrimp', 2), ('Fish&Chips', 2)]",575.5,-37.809576,144.9727015,0,7.279,14.805055
ORDK07127,25/05/2018,12:43:56,Lunch,BK,"[('Fries', 9), ('Chicken', 5)]",268,-37.8026913,144.9635558,0,7.77,13.7239063
ORDX03863,8/11/2018,18:18:35,Dinner,BK,"[('Pasta', 3), ('Shrimp', 10)]",622.5,37.8162009,144.9642033,0,7.744,14.8699978
ORDB05595,15/05/2018,12:23:39,Lunch,TP,"[('Burger', 9), ('Steak', 8), ('Chicken', 8), ('Fries', 2)]",919,-37.8171566,144.9646434,0,7.653,10.9173772
ORDJ03319,15/02/2018,9:21:07,Breakfast,TP,"[('Eggs', 4), ('Pancake', 2)]",136.5,-37.79602,145.0010543,0,12.511,
ORDJ02859,31/08/2018,15:56:37,Breakfast,TP,"[('Salad', 4), ('Steak', 1), ('Chicken', 9), ('Burger', 1), ('Fries', 1)]",444.8,-37.8086964,144.961653,0,8.72,12.3288225
ORDZ08818,2/04/2018,11:02:32,Breakfast,NS,"[('Eggs', 6), ('Coffee', 10)]",207,-37.8145043,144.9894306,0,8.994,13.941499
ORDJ07919,23/08/2018,15:46:28,Lunch,TP,"[('Fries', 3), ('Steak', 2), ('Salad', 3)]",177.6,-37.8248196,144.9282668,0,16.645,18.8499448
ORDY09032,19/02/2018,9:31:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 10), ('Eggs', 5), ('Cereal', 4)]",438.75,-37.8071447,144.9449979,0,10.072,12.2811435
ORDY01278,8/06/2018,13:14:21,Lunch,TP,"[('Fries', 10), ('Burger', 9), ('Steak', 6), ('Salad', 6), ('Chicken', 1)]",804.2,-37.8032624,144.9518701,0,9.826,
ORDY01645,14/05/2018,12:23:39,Lunch,TP,"[('Salad', 7), ('Steak', 7), ('Fries', 5)]",495.4,-37.7988562,144.959089,0,10.003,
ORDX01566,22/08/2018,15:36:20,Lunch,BK,"[('Burger', 9), ('Fries', 10), ('Steak', 9), ('Chicken', 10), ('Salad', 7)]",560,-37.8055775,144.9857969,0,5.89,11.719351
ORDK07267,16/10/2018,17:27:53,Breakfast,BK,"[('Shrimp', 1), ('Salmon', 3)]",177,-37.8236627,144.9971191,0,5.567,12.353187
ORDJ04527,2/01/2018,8:00:00,Breakfast,TP,"[('Coffee', 1), ('Pancake', 2), ('Cereal', 7)]",203,-37.8148614,144.9449731,1,9.577,6.5289299
ORDI06172,5/07/2018,14:05:04,Lunch,tp,"[('Burger', 10), ('Fries', 5), ('Chicken', 7)]",594,-37.8097324,144.967153,0,7.254,12.8159445
ORDY04902,6/01/2018,8:10:08,Breakfast,TP,"[('Coffee', 6), ('Cereal', 8)]",213,-37.8135585,144.9371334,1,10.503,
ORDJ02182,22/09/2018,16:47:19,Dinner,TP,"[('Shrimp', 6), ('Pasta', 7)]",516.5,-37.824643,144.9720642,0,8.244,14.3615485
ORDZ06565,28/12/2018,20:00:00,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 7), ('Pasta', 6)]",683,144.9551872,-37.8208657,0,9.395,15.4229574
ORDB00533,19/03/2018,10:32:06,Breakfast,TP,"[('Eggs', 9), ('Cereal', 4)]",282,-37.8151166,144.952238,0,8.85,11.3734009
ORDI05361,8/12/2018,19:19:26,Dinner,NS,"[('Shrimp', 6), ('Pasta', 4), ('Salmon', 6), ('Fish&Chips', 5)]",855,-37.8242187,144.9537168,0,9.876,
ORDI01196,15/10/2018,17:27:53,Dinner,NS,"[('Pasta', 3), ('Salmon', 9), ('Fish&Chips', 6)]",661.5,-37.8129849,144.9918837,0,9.059,
ORDI02995,11/04/2018,11:12:40,Breakfast,NS,"[('Pancake', 2), ('Cereal', 1)]",69.5,-37.8160012,144.9696706,0,8.008,12.9949305
ORDY01640,21/09/2018,16:37:10,Dinner,TP,"[('Shrimp', 2), ('Pasta', 10), ('Fish&Chips', 7)]",628,-37.8115494,144.9458165,0,9.884,14.0252677
ORDB00194,30/06/2018,13:54:55,Lunch,TP,"[('Burger', 7), ('Salad', 2)]",251.4,-37.8223332,144.9969724,0,10.17,15.1498316
ORDB07247,1/12/2018,19:09:17,Lunch,TP,"[('Fish&Chips', 1), ('Pasta', 2)]",90,-37.8154612,144.9387959,0,10.318,15.8343504
ORDI02508,2018-22-07,14:35:29,Lunch,NS,"[('Salad', 2), ('Burger', 2), ('Fries', 2), ('Chicken', 8)]",376.4,-37.8124114,144.9903432,0,8.844,16.7145887
ORDI03482,10/09/2018,16:16:54,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 2)]",439,-37.8078831,144.9731871,0,7.084,12.7650602
ORDB03426,27/05/2018,12:43:56,Lunch,TP,"[('Chicken', 9), ('Fries', 8), ('Salad', 9), ('Steak', 9)]",943.8,-37.8051482,144.9533458,0,9.667,14.844862
ORDC05265,17/06/2018,13:24:30,Lunch,,"[('Fries', 7), ('Burger', 6)]",270,-37.8021655,144.9645182,0,,14.3310952
ORDY05534,16/09/2018,16:27:02,Dinner,TP,"[('Pasta', 8), ('Pancake', 9)]",535,-37.8044289,144.9647406,0,9.333,14.7304448
ORDJ10326,1/04/2018,10:52:23,Breakfast,TP,"[('Cereal', 7), ('Pancake', 2), ('Coffee', 6)]",240.5,-37.814721,144.9500803,0,9.831,13.43337
ORDZ01263,15/12/2018,19:29:34,Dinner,ns,"[('Fish&Chips', 7), ('Pasta', 10), ('Shrimp', 8)]",952,-37.819643,144.9601982,0,8.962,16.8888163
ORDB02190,3/04/2018,11:02:32,Breakfast,TP,"[('Cereal', 6), ('Fries', 1), ('Eggs', 3), ('Coffee', 7)]",268.75,-37.8132087,144.9903708,0,10.053,12.6086313
ORDK02733,28/06/2018,13:54:55,Lunch,BK,"[('Steak', 6), ('Salad', 4)]",338.8,-37.8116542,144.9566998,0,8.056,
ORDI05987,8/07/2018,14:15:12,Lunch,NS,"[('Salad', 4), ('Chicken', 4)]",196.8,-37.8093149,145.0136245,0,10.465,18.2142826
ORDY01572,16/04/2018,11:22:49,Breakfast,TP,"[('Eggs', 1), ('Cereal', 1)]",43,-37.8099718,144.9705825,0,7.957,11.5282539
ORDZ02872,23/05/2018,12:43:56,Lunch,bk,"[('Salad', 9), ('Fries', 3), ('Burger', 1), ('Chicken', 8)]",477.8,-37.8153434,144.986174,0,8.798,14.0723502
ORDA06796,18/07/2018,14:35:29,Lunch,BK,"[('Salad', 1), ('Chicken', 7)]",241.2,-37.8112315,144.967304,0,7.238,12.3843031
ORDZ10011,3/08/2018,15:05:54,Breakfast,NS,"[('Fries', 3), ('Chicken', 7), ('Steak', 2), ('Salad', 3), ('Burger', 4)]",525.6,-37.8194384,144.9747984,0,8.556,13.6448958
ORDB06116,3/03/2018,10:01:41,Breakfast,,"[('Cereal', 8), ('Eggs', 7), ('Pancake', 8), ('Coffee', 3)]",538.5,-37.7999175,144.9690896,0,,14.1874715
ORDC08870,16/03/2018,10:21:58,Breakfast,NS,"[('Coffee', 1), ('Eggs', 1), ('Cereal', 2)]",71.5,-37.8011582,144.9576924,0,7.363,12.5802401
ORDK03146,20/12/2018,19:39:43,Dinner,BK,"[('Pasta', 6), ('Shrimp', 2), ('Fish&Chips', 4), ('Salmon', 9)]",305.75,-37.8064775,144.9614999,0,7.563,14.7521331
ORDI05355,23/06/2018,13:44:47,Lunch,NS,"[('Steak', 3), ('Burger', 5), ('Fries', 9), ('Salad', 5), ('Chicken', 8)]",740,-37.8036392,144.9922661,0,8.307,15.5825032
ORDC09508,12/10/2018,17:27:53,Dinner,NS,"[('Shrimp', 9), ('Fish&Chips', 3), ('Pasta', 5), ('Salmon', 4)]",892.5,-37.8195322,144.9617304,0,8.905,14.8759603
ORDA04961,15/06/2018,13:24:30,Lunch,BK,"[('Salad', 5), ('Chicken', 9), ('Steak', 3), ('Fries', 9), ('Burger', 9)]",896,-37.8134999,144.9655868,0,8.222,13.3910942
ORDZ00666,26/01/2018,8:50:42,Breakfast,NS,"[('Eggs', 6), ('Pancake', 9)]",350.25,-37.8248453,144.98898,0,9.686,14.9350981
ORDZ04296,23/08/2018,15:46:28,Lunch,NS,"[('Burger', 6), ('Chicken', 10), ('Steak', 6), ('Fries', 5), ('Salad', 4)]",904.8,-37.8111578,144.950247,0,8.681,
ORDY07217,25/03/2018,10:42:15,Breakfast,,"[('Pancake', 1), ('Eggs', 1), ('Cereal', 5), ('Coffee', 8)]",211.25,-37.80802,144.973733,0,9.271,13.2354172
ORDZ01527,21/07/2018,14:35:29,Lunch,NS,"[('Steak', 7), ('Fries', 3), ('Burger', 7), ('Chicken', 1)]",600,-37.8222965,144.9679305,0,8.44,16.3185796
ORDZ02999,8/03/2018,10:11:49,Dinner,NS,"[('Pancake', 3), ('Coffee', 10), ('Eggs', 5)]",257.75,-37.8190128,144.9846939,0,8.965,13.6118389
ORDY05717,19/02/2018,9:31:16,Breakfast,TP,"[('Cereal', 5), ('Pancake', 2)]",153.5,-37.8026347,144.9352338,0,10.927,13.194168
ORDK03619,31/07/2018,14:55:46,Lunch,,"[('Chicken', 1), ('Steak', 10), ('Fries', 10)]",602,-37.8127537,144.9479949,0,,16.7553822
ORDJ05097,15/06/2018,13:24:30,Lunch,TP,"[('Fries', 8), ('Burger', 10), ('Salad', 7)]",526.4,-37.8018052,144.9571189,0,9.527,12.8259454
ORDK06044,8/10/2018,17:17:44,Dinner,BK,"[('Shrimp', 8), ('Salmon', 8), ('Fish&Chips', 8), ('Pasta', 4)]",1150,-37.8176318,144.9590456,0,8.232,15.4711402
ORDX09431,2/06/2018,13:04:13,Lunch,BK,"[('Chicken', 5), ('Burger', 3), ('Salad', 1), ('Steak', 1), ('Fries', 2)]",339.2,-37.8181408,144.9651122,0,7.637,16.337843
ORDX09771,17/10/2018,17:38:01,Dinner,BK,"[('Fish&Chips', 4), ('Burger', 4), ('Salmon', 6)]",602,-37.815142,144.9749158,0,6.698,13.1378111
ORDK10631,11/07/2018,14:15:12,Lunch,BK,"[('Salad', 5), ('Steak', 1), ('Chicken', 7)]",355,-37.8166139,145.0057327,0,4.136,9.8910735
ORDJ09932,19/09/2018,16:37:10,Dinner,,"[('Fish&Chips', 2), ('Salmon', 8), ('Shrimp', 1)]",452,-37.8256534,144.9298935,0,16.645,19.7395149
ORDK07712,4/06/2018,13:04:13,Lunch,BK,"[('Fries', 10), ('Chicken', 1), ('Salad', 7)]",272.4,-37.8080709,144.9519654,0,8.594,14.587932
ORDY00568,11/11/2018,18:28:43,Dinner,TP,"[('Shrimp', 2), ('Salmon', 9), ('Pasta', 9), ('Fish&Chips', 9)]",1039.5,-37.8025629,144.9610402,0,9.464,15.502625
ORDK08886,14/07/2018,14:25:21,Lunch,BK,"[('Burger', 5), ('Steak', 8), ('Fries', 5), ('Salad', 3)]",626.6,-37.8174025,145.0044285,0,4.333,12.6045654
ORDJ08578,3/09/2018,16:06:45,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 1), ('Pasta', 2), ('Salmon', 2)]",226,-37.8134372,144.9463922,0,9.54,13.586962
ORDX05027,18/05/2018,12:33:48,Lunch,BK,"[('Chicken', 10), ('Fries', 2), ('Burger', 9), ('Steak', 1), ('Salad', 5)]",754,-37.8009685,144.9567085,0,8.302,14.1199539
ORDB09009,9/01/2018,8:10:08,Breakfast,TP,"[('Eggs', 7), ('Cereal', 7), ('Pancake', 7), ('Coffee', 5)]",508.25,-37.8031624,144.9829398,1,10.317,6.2632671
ORDA06954,12/12/2018,19:29:34,Dinner,tp,"[('Shrimp', 2), ('Fish&Chips', 1)]",143,-37.820344,144.9574615,0,8.362,14.847991
